customer_id,recency,frequency,monetary,total_quantity,unique_products,country
14402.0,196,1,285.6,240,8,United Kingdom
14403.0,133,2,404.7,218,4,United Kingdom
14404.0,39,7,1274.81,750,64,United Kingdom
14408.0,15,4,1503.2400000000002,828,11,United Kingdom
14409.0,29,2,787.9499999999999,614,32,United Kingdom
14413.0,226,2,465.5,139,10,United Kingdom
14415.0,4,7,3930.61,2125,252,United Kingdom
14420.0,56,2,844.1,560,43,United Kingdom
14421.0,56,4,1656.26,977,57,United Kingdom
14422.0,11,10,3904.05,2052,164,United Kingdom
14423.0,238,1,244.79999999999998,96,1,United Kingdom
14425.0,266,2,422.29,235,24,United Kingdom
14426.0,4,6,5376.16,3079,241,United Kingdom
14427.0,38,2,900.1800000000001,310,27,United Kingdom
14430.0,55,3,1220.9,446,29,United Kingdom
14431.0,231,1,537.25,273,25,United Kingdom
14433.0,9,1,280.7,131,72,United Kingdom
14435.0,45,1,90.42,282,3,United Kingdom
14436.0,97,1,182.64000000000001,168,2,United Kingdom
14437.0,28,3,642.34,312,30,United Kingdom
14439.0,111,3,6001.74,1572,83,Greece
14440.0,142,4,2093.75,605,26,United Kingdom
14441.0,52,5,1890.6200000000001,505,56,United Kingdom
14442.0,3,3,2372.45,706,72,Channel Islands
14444.0,0,1,120.44,172,11,United Kingdom
14450.0,154,1,196.07999999999998,118,11,United Kingdom
14451.0,42,7,1614.57,790,145,United Kingdom
14452.0,65,1,126.05,65,29,United Kingdom
14454.0,102,3,581.35,270,58,United Kingdom
14455.0,0,3,376.06,363,25,United Kingdom
14459.0,195,1,3537.821,1543,76,United Kingdom
14460.0,130,3,389.04,674,18,United Kingdom
14461.0,28,7,3184.4900000000002,1569,286,United Kingdom
14463.0,43,1,256.95,31,2,United Kingdom
14464.0,112,2,111.0,62,4,United Kingdom
14465.0,49,7,2493.21,2021,31,United Kingdom
14466.0,92,5,1210.85,929,51,United Kingdom
14467.0,64,5,811.23,464,77,United Kingdom
14468.0,277,1,204.24,164,12,United Kingdom
14469.0,38,3,1410.38,561,82,United Kingdom
14471.0,135,2,400.95,187,38,United Kingdom
14472.0,233,1,266.05,136,41,United Kingdom
14474.0,123,1,711.23,308,97,United Kingdom
14477.0,72,2,495.0,300,3,United Kingdom
14478.0,30,3,932.5600000000001,926,42,United Kingdom
14479.0,277,1,355.13,188,30,United Kingdom
14480.0,262,1,303.85,151,17,United Kingdom
14481.0,156,2,878.4,587,69,United Kingdom
14482.0,14,2,533.4,256,32,United Kingdom
14483.0,280,1,120.0,96,4,United Kingdom
14484.0,181,2,528.6800000000001,284,24,United Kingdom
14486.0,55,2,175.5,90,4,United Kingdom
14489.0,36,2,765.1,481,40,United Kingdom
14492.0,0,6,1541.76,510,57,United Kingdom
14493.0,51,4,1869.1,1297,161,United Kingdom
14494.0,275,1,114.3,30,1,United Kingdom
14495.0,203,1,51.0,6,1,United Kingdom
14496.0,123,2,1031.74,416,38,United Kingdom
14497.0,217,1,221.69,97,11,United Kingdom
14498.0,31,3,832.15,297,75,United Kingdom
14499.0,13,1,357.11,185,21,United Kingdom
14505.0,22,10,4958.67,2073,478,United Kingdom
14506.0,143,1,391.5,52,12,United Kingdom
14507.0,193,2,392.9,121,30,United Kingdom
14508.0,84,2,291.81,143,55,United Kingdom
14509.0,78,1,110.95,38,25,United Kingdom
14512.0,58,4,623.6800000000001,308,29,United Kingdom
14513.0,112,1,271.46000000000004,136,5,United Kingdom
14514.0,56,5,2445.64,1363,146,United Kingdom
14515.0,94,1,196.1,120,20,United Kingdom
14516.0,60,1,151.17,63,35,United Kingdom
14519.0,227,2,203.14,81,38,United Kingdom
14521.0,35,1,199.45000000000002,211,17,United Kingdom
14522.0,139,4,773.8800000000001,431,23,United Kingdom
14525.0,27,6,2577.31,1711,99,United Kingdom
14527.0,3,51,16423.36,3954,337,United Kingdom
14530.0,64,7,1904.45,893,135,United Kingdom
14531.0,23,1,376.34,260,29,United Kingdom
14532.0,74,5,2141.3,689,171,United Kingdom
14533.0,21,3,1212.15,1617,18,United Kingdom
14534.0,73,3,800.32,416,76,United Kingdom
14535.0,51,5,2641.65,1136,336,United Kingdom
14537.0,167,1,285.84000000000003,108,13,United Kingdom
14538.0,74,3,982.59,129,28,United Kingdom
14540.0,21,6,1889.95,858,124,United Kingdom
14541.0,23,5,939.78,441,49,United Kingdom
14543.0,9,19,8159.69,1313,72,United Kingdom
14544.0,14,1,934.23,876,68,United Kingdom
14545.0,218,1,349.25,236,23,United Kingdom
14546.0,53,4,1800.28,949,202,United Kingdom
14548.0,28,7,1888.49,730,66,United Kingdom
14549.0,137,2,507.36,198,70,United Kingdom
14550.0,27,1,289.51,254,26,United Kingdom
14551.0,46,2,178.85,123,7,United Kingdom
14552.0,136,1,173.72,93,57,United Kingdom
14553.0,53,2,478.81,345,84,United Kingdom
14555.0,71,3,1277.64,470,54,United Kingdom
14556.0,140,3,815.69,323,158,United Kingdom
14558.0,198,3,655.5,162,13,United Kingdom
14560.0,18,17,3283.43,2707,36,United Kingdom
14562.0,7,7,1259.38,624,96,United Kingdom
14563.0,53,2,640.54,279,95,United Kingdom
14564.0,279,1,989.18,439,39,Channel Islands
14565.0,17,1,760.1,400,33,United Kingdom
14566.0,20,2,1340.0,800,6,Channel Islands
14569.0,37,2,236.39999999999998,128,17,United Kingdom
14572.0,102,2,986.25,519,72,United Kingdom
14573.0,88,4,523.3,149,77,United Kingdom
14574.0,276,1,143.70000000000002,63,11,United Kingdom
14575.0,32,1,420.22,163,71,United Kingdom
14577.0,225,2,320.79,143,32,United Kingdom
14580.0,62,1,14.850000000000001,3,1,United Kingdom
14581.0,88,1,271.05,87,43,United Kingdom
14583.0,77,2,497.43,252,115,United Kingdom
14584.0,71,3,540.7,484,69,United Kingdom
14588.0,122,1,135.39,62,16,United Kingdom
14590.0,23,18,2648.91,792,103,United Kingdom
14593.0,80,7,1938.44,876,224,United Kingdom
14595.0,232,1,202.35,114,20,United Kingdom
14596.0,170,1,222.22000000000003,75,50,United Kingdom
14598.0,113,1,162.07,165,40,United Kingdom
14599.0,53,1,178.89000000000001,85,14,United Kingdom
14602.0,200,1,205.35999999999999,80,31,United Kingdom
14604.0,177,1,143.85999999999999,88,20,United Kingdom
14605.0,141,3,574.36,252,62,United Kingdom
14606.0,0,78,13974.82,6838,966,United Kingdom
14607.0,11,8,7553.63,3809,76,United Kingdom
14608.0,59,5,857.24,293,8,United Kingdom
14609.0,3,5,620.64,3294,5,United Kingdom
14610.0,58,1,13.45,11,6,United Kingdom
14611.0,142,1,291.4,267,19,United Kingdom
14613.0,224,1,76.32000000000001,72,1,United Kingdom
14615.0,48,3,515.75,272,26,United Kingdom
14616.0,92,1,42.5,50,1,United Kingdom
14618.0,90,1,245.73000000000002,95,9,United Kingdom
14619.0,85,1,896.8000000000001,442,40,United Kingdom
14621.0,55,4,1212.21,713,63,United Kingdom
14623.0,78,3,675.33,352,96,United Kingdom
14624.0,78,3,487.66,387,28,United Kingdom
14625.0,31,4,1924.2,1094,92,United Kingdom
14626.0,51,5,1885.62,1482,75,United Kingdom
14628.0,185,2,693.73,398,30,United Kingdom
14630.0,28,1,338.65,111,21,United Kingdom
14631.0,31,1,317.95,277,19,United Kingdom
14634.0,9,3,1772.26,1630,88,United Kingdom
14637.0,221,1,106.67999999999999,100,7,United Kingdom
14639.0,63,2,1353.09,647,74,United Kingdom
14640.0,57,3,1202.63,628,75,United Kingdom
14643.0,161,3,986.08,562,28,United Kingdom
14644.0,38,2,743.5,378,23,United Kingdom
14645.0,178,1,279.8,206,18,United Kingdom
14646.0,2,47,168648.65,114444,395,Netherlands
14647.0,67,1,270.0,84,18,United Kingdom
14648.0,55,12,3806.17,2899,274,United Kingdom
14649.0,106,3,1278.04,859,168,United Kingdom
14650.0,133,1,62.5,22,4,United Kingdom
14651.0,73,5,929.47,331,74,United Kingdom
14653.0,57,5,1666.41,1024,132,United Kingdom
14654.0,282,1,246.86,273,27,United Kingdom
14655.0,66,2,1533.74,850,28,United Kingdom
14656.0,57,2,315.77,128,67,United Kingdom
14662.0,176,2,218.25,87,32,United Kingdom
14665.0,136,1,279.6,103,12,United Kingdom
14667.0,1,23,8171.48,4681,286,United Kingdom
14669.0,177,4,1957.54,1273,203,United Kingdom
14670.0,276,1,190.47,97,56,United Kingdom
14671.0,93,2,1127.45,571,48,United Kingdom
14672.0,59,2,347.59,192,38,United Kingdom
14674.0,53,1,173.66,103,14,United Kingdom
14676.0,74,3,1091.64,1164,18,United Kingdom
14677.0,136,1,184.91,139,14,United Kingdom
14678.0,123,1,403.39,179,24,United Kingdom
14679.0,65,2,916.9,408,33,United Kingdom
14680.0,3,36,22656.77,11336,177,United Kingdom
14681.0,188,2,168.0,36,10,United Kingdom
14682.0,79,3,606.17,267,29,United Kingdom
14683.0,132,1,146.56,386,21,United Kingdom
14685.0,120,8,4536.64,1969,109,United Kingdom
14686.0,203,2,302.92,210,87,United Kingdom
14687.0,95,1,311.65999999999997,138,10,United Kingdom
14688.0,0,1,359.28,219,49,United Kingdom
14692.0,28,5,591.09,287,47,United Kingdom
14693.0,11,4,610.96,224,37,United Kingdom
14694.0,161,1,244.31,193,15,United Kingdom
14695.0,63,3,1534.22,661,76,United Kingdom
14699.0,37,2,417.54,254,28,United Kingdom
14700.0,29,1,341.37,123,28,United Kingdom
14701.0,66,3,1009.2,397,133,United Kingdom
14702.0,28,9,2458.05,1111,160,United Kingdom
14704.0,168,1,112.14,51,34,United Kingdom
14706.0,162,1,367.54,246,25,United Kingdom
14707.0,120,1,69.6,48,1,United Kingdom
14709.0,4,9,3137.95,1307,55,United Kingdom
14710.0,66,7,978.47,560,150,United Kingdom
14713.0,42,7,1423.05,1020,95,United Kingdom
14714.0,119,2,463.12,264,49,United Kingdom
14715.0,64,3,794.87,317,56,United Kingdom
14717.0,277,1,81.3,32,11,United Kingdom
14722.0,21,2,309.1,96,53,United Kingdom
14723.0,86,3,428.89,336,84,United Kingdom
14724.0,134,1,341.9,184,40,United Kingdom
14725.0,78,2,266.81,238,22,United Kingdom
14726.0,198,1,116.5,82,15,United Kingdom
14727.0,90,2,195.15,396,33,United Kingdom
14729.0,169,2,272.75,175,59,United Kingdom
14732.0,49,9,1979.95,587,61,United Kingdom
14734.0,37,2,437.08,98,22,United Kingdom
14735.0,17,17,4083.4700000000003,1685,92,United Kingdom
14736.0,29,2,374.05,148,70,United Kingdom
14738.0,105,2,507.45,156,23,United Kingdom
14739.0,7,14,5827.6,4410,93,United Kingdom
14740.0,1,6,1965.71,960,79,United Kingdom
14743.0,136,1,50.48,40,3,United Kingdom
14744.0,107,4,1137.7,514,41,United Kingdom
14745.0,45,7,1331.15,931,39,United Kingdom
14748.0,64,3,728.37,793,23,United Kingdom
14749.0,23,1,310.15,403,18,United Kingdom
14750.0,280,1,112.03,65,32,United Kingdom
14751.0,228,2,126.45,65,7,United Kingdom
14753.0,4,1,306.36,201,18,United Kingdom
14754.0,71,3,502.88,234,59,United Kingdom
14755.0,15,12,3386.4700000000003,1512,112,United Kingdom
14758.0,52,2,1059.55,321,39,United Kingdom
14762.0,170,1,117.05000000000001,87,9,United Kingdom
14766.0,16,3,2680.6,1977,122,United Kingdom
14767.0,18,1,382.81,117,18,United Kingdom
14769.0,14,6,3360.48,2738,179,United Kingdom
14770.0,11,6,2761.2200000000003,1108,119,United Kingdom
14771.0,165,2,594.62,622,46,United Kingdom
14773.0,136,1,140.55,53,10,United Kingdom
14774.0,72,1,241.45,99,13,United Kingdom
14783.0,203,1,307.3,262,17,United Kingdom
14786.0,94,1,90.96,112,7,United Kingdom
14787.0,15,1,110.65,59,14,United Kingdom
14788.0,140,1,476.88,298,28,United Kingdom
14790.0,77,4,1035.44,1205,42,United Kingdom
14791.0,150,1,303.63,127,19,United Kingdom
14793.0,79,1,396.91,270,25,United Kingdom
14794.0,31,1,121.59,60,9,United Kingdom
14796.0,7,5,944.82,365,85,United Kingdom
14797.0,51,1,300.31,99,16,United Kingdom
14798.0,76,4,530.17,427,20,United Kingdom
14799.0,281,1,180.45,349,10,United Kingdom
14805.0,60,2,355.75,220,51,United Kingdom
14807.0,193,1,349.64,176,24,United Kingdom
14809.0,165,2,686.76,232,18,United Kingdom
14812.0,142,1,178.85,135,36,United Kingdom
14813.0,154,1,435.66,126,58,United Kingdom
14814.0,125,1,154.21,93,28,United Kingdom
14817.0,56,3,1559.73,1119,72,United Kingdom
14818.0,2,3,495.76,219,52,United Kingdom
14819.0,38,2,184.34,61,40,United Kingdom
14820.0,136,2,265.12,188,12,United Kingdom
14821.0,175,3,293.65,67,6,United Kingdom
14822.0,29,1,157.70000000000002,94,9,United Kingdom
14824.0,108,3,1614.65,825,58,United Kingdom
14825.0,51,7,1393.96,731,80,United Kingdom
14826.0,125,2,385.2,152,10,United Kingdom
14827.0,209,1,0.0,5,1,United Kingdom
14828.0,41,7,5810.64,6096,50,United Kingdom
14831.0,224,3,1676.57,885,67,United Kingdom
14832.0,174,1,322.69,1,1,United Kingdom
14833.0,42,1,94.8,58,7,United Kingdom
14835.0,72,2,297.0,180,1,United Kingdom
14837.0,9,4,1437.2,1364,75,United Kingdom
14838.0,280,1,119.10000000000001,18,4,United Kingdom
14839.0,123,2,609.08,490,51,United Kingdom
14840.0,83,1,299.86,148,18,United Kingdom
14841.0,37,6,2640.09,1791,100,United Kingdom
14844.0,38,3,2690.5,1947,93,United Kingdom
14845.0,143,1,150.0,600,1,United Kingdom
14847.0,108,1,304.79999999999995,156,13,United Kingdom
14849.0,34,13,5682.28,4507,130,United Kingdom
14850.0,112,2,473.32,349,74,United Kingdom
14851.0,174,1,318.06,306,14,United Kingdom
14852.0,21,9,2531.42,2015,61,United Kingdom
14853.0,87,2,581.87,167,14,United Kingdom
14854.0,45,3,1255.58,1008,66,United Kingdom
14855.0,18,5,5874.65,3243,156,United Kingdom
14857.0,100,3,1586.821,1052,85,United Kingdom
14858.0,49,1,180.75,105,11,United Kingdom
14859.0,98,1,351.9,217,8,United Kingdom
14861.0,31,6,781.63,462,43,United Kingdom
14865.0,282,1,31.200000000000003,48,1,United Kingdom
14866.0,14,1,10.0,1,1,United Kingdom
14867.0,74,12,1883.3799999999999,566,48,United Kingdom
14869.0,18,3,1556.79,1209,121,United Kingdom
14870.0,58,4,1119.65,263,29,United Kingdom
14871.0,37,5,726.89,267,73,United Kingdom
14872.0,27,3,816.6,662,34,United Kingdom
14873.0,177,1,334.45,143,21,United Kingdom
14874.0,79,1,116.18,148,6,United Kingdom
14876.0,65,2,256.7,162,12,United Kingdom
14877.0,186,1,206.7,97,31,United Kingdom
14878.0,18,11,1738.77,1130,84,United Kingdom
14879.0,228,1,185.06,104,27,United Kingdom
14882.0,59,8,1104.3,870,17,United Kingdom
14884.0,213,1,120.6,72,8,United Kingdom
14885.0,9,1,241.2,120,3,United Kingdom
14890.0,162,2,691.6,585,49,United Kingdom
14892.0,234,1,202.35000000000002,79,13,United Kingdom
14893.0,161,1,571.76,248,33,United Kingdom
14894.0,281,1,299.70000000000005,54,3,United Kingdom
14895.0,15,15,12319.89,5191,220,United Kingdom
14896.0,57,6,1357.23,652,132,United Kingdom
14897.0,136,2,621.66,342,33,United Kingdom
14898.0,43,6,1440.67,805,107,United Kingdom
14900.0,66,1,13.919999999999998,48,1,United Kingdom
14901.0,8,2,296.96000000000004,140,20,United Kingdom
14902.0,97,1,398.40000000000003,240,24,United Kingdom
14905.0,51,4,977.7,520,27,United Kingdom
14907.0,146,1,294.72,110,18,United Kingdom
14908.0,7,1,104.10000000000001,50,5,United Kingdom
14909.0,108,2,1105.28,678,53,United Kingdom
14911.0,1,122,86787.46,37078,1323,EIRE
14912.0,134,2,496.99999999999994,418,19,Italy
14913.0,29,1,651.46,704,48,United Kingdom
14915.0,3,5,1006.1,444,48,United Kingdom
14916.0,123,3,1218.81,943,40,United Kingdom
14917.0,140,2,1123.75,891,29,United Kingdom
14918.0,0,6,3316.37,1429,50,United Kingdom
14919.0,83,1,359.35,129,13,United Kingdom
14920.0,109,1,629.4,377,40,United Kingdom
14922.0,51,1,540.29,245,33,United Kingdom
14924.0,154,2,620.96,248,20,United Kingdom
14926.0,142,1,220.2,108,2,United Kingdom
14928.0,171,1,223.91000000000003,268,21,United Kingdom
14930.0,14,3,2873.77,1033,129,Channel Islands
14935.0,163,1,1065.12,996,16,Channel Islands
14936.0,127,2,1194.48,584,59,Channel Islands
14938.0,106,2,2322.43,1369,71,Channel Islands
14940.0,277,1,182.01,105,10,United Kingdom
14941.0,122,1,182.1,80,7,United Kingdom
14942.0,136,3,440.78,204,11,United Kingdom
14943.0,207,1,107.62,46,5,United Kingdom
14944.0,22,4,2461.72,1562,78,United Kingdom
14947.0,73,3,588.52,202,29,United Kingdom
14949.0,13,4,515.0,250,16,United Kingdom
14952.0,2,16,6478.5,2146,117,United Kingdom
14954.0,247,1,167.27,92,41,United Kingdom
14955.0,276,1,163.77,74,30,United Kingdom
14957.0,188,1,203.2,63,15,United Kingdom
14958.0,139,3,458.26,120,26,United Kingdom
14961.0,43,7,6580.02,3669,175,United Kingdom
14962.0,83,3,240.21000000000004,79,9,United Kingdom
14963.0,69,1,189.66,182,33,United Kingdom
14966.0,267,2,324.47,535,41,United Kingdom
14967.0,203,2,769.61,228,13,United Kingdom
14968.0,2,1,353.65,130,47,United Kingdom
14969.0,247,1,906.23,665,13,United Kingdom
14970.0,74,7,2854.79,662,53,United Kingdom
14977.0,269,1,31.929999999999996,17,4,United Kingdom
14978.0,52,4,857.58,153,45,United Kingdom
14979.0,279,1,429.66,209,42,United Kingdom
14980.0,281,1,150.68,79,24,United Kingdom
14982.0,116,1,237.78,125,39,United Kingdom
14983.0,233,1,183.20000000000002,90,30,United Kingdom
14984.0,95,3,509.5,146,11,United Kingdom
14986.0,228,1,323.38,170,51,United Kingdom
14987.0,262,4,566.6999999999999,218,3,United Kingdom
14988.0,128,2,491.42,422,52,United Kingdom
14989.0,205,1,342.4,200,18,United Kingdom
14990.0,156,2,304.17,129,41,United Kingdom
14993.0,107,1,36.13,21,9,United Kingdom
14994.0,132,2,346.44,212,104,United Kingdom
14996.0,25,2,442.28999999999996,404,37,United Kingdom
14997.0,199,1,230.4,288,12,United Kingdom
14998.0,149,1,113.49,14,14,United Kingdom
14999.0,136,1,129.48000000000002,88,9,United Kingdom
15002.0,51,5,2496.32,1352,152,United Kingdom
15003.0,17,6,1027.03,525,253,United Kingdom
15005.0,0,22,5781.63,3529,352,United Kingdom
15008.0,24,2,360.0,1500,6,United Kingdom
15012.0,120,1,241.22,158,68,United Kingdom
15013.0,31,10,1610.82,1715,177,United Kingdom
15015.0,45,13,2354.97,1584,158,United Kingdom
15016.0,87,1,140.31,69,30,United Kingdom
15021.0,42,1,235.07,100,77,United Kingdom
15022.0,221,1,281.05,113,19,United Kingdom
15023.0,42,7,3513.12,1397,207,United Kingdom
15025.0,112,1,617.83,319,72,United Kingdom
15027.0,107,4,1156.16,582,35,United Kingdom
15029.0,163,1,365.1,234,10,United Kingdom
15030.0,95,3,946.5300000000001,535,15,United Kingdom
15031.0,83,7,1945.84,915,124,United Kingdom
15032.0,30,3,2783.95,1653,16,United Kingdom
15034.0,69,2,1110.7,706,105,United Kingdom
15039.0,2,34,12270.65,5622,256,United Kingdom
15040.0,85,1,7.49,1,1,United Kingdom
15042.0,139,1,179.52,208,4,United Kingdom
15043.0,7,5,2333.3199999999997,719,39,United Kingdom
15044.0,64,10,5190.38,1592,152,United Kingdom
15046.0,32,9,2138.81,1021,128,United Kingdom
15050.0,24,1,1287.09,695,46,United Kingdom
15051.0,44,4,1539.49,1350,82,United Kingdom
15055.0,18,3,549.12,225,77,United Kingdom
15056.0,64,1,113.64999999999999,69,6,United Kingdom
15057.0,169,2,865.04,358,26,United Kingdom
15058.0,11,3,772.9,341,39,United Kingdom
15059.0,18,7,1560.54,702,148,United Kingdom
15061.0,6,53,52028.15,32625,104,United Kingdom
15062.0,44,3,1062.43,686,56,United Kingdom
15064.0,36,3,864.0600000000001,509,49,United Kingdom
15067.0,151,1,764.64,516,38,United Kingdom
15068.0,165,1,334.87,205,57,United Kingdom
15070.0,135,2,630.85,311,26,United Kingdom
15071.0,114,1,166.24,62,11,United Kingdom
15072.0,23,1,187.51999999999998,164,13,United Kingdom
15073.0,140,2,725.78,457,40,United Kingdom
15074.0,11,1,359.65999999999997,364,22,United Kingdom
15076.0,36,2,566.89,295,30,United Kingdom
15077.0,38,2,2428.08,528,28,United Kingdom
15078.0,8,15,5806.12,2820,58,United Kingdom
15079.0,14,7,2729.79,1070,82,United Kingdom
15080.0,45,1,361.35,173,20,United Kingdom
15081.0,7,4,960.5,438,37,United Kingdom
15082.0,212,1,93.35000000000001,43,6,United Kingdom
15084.0,189,1,349.4,84,12,United Kingdom
15085.0,273,1,347.54,169,9,United Kingdom
15086.0,108,2,218.53,95,10,United Kingdom
15091.0,218,2,565.9,236,27,United Kingdom
15092.0,6,1,318.65,95,19,United Kingdom
15093.0,15,9,6773.66,5848,81,United Kingdom
15094.0,7,2,83.0,28,4,United Kingdom
15095.0,36,4,1254.29,785,54,United Kingdom
15097.0,127,2,660.27,254,39,United Kingdom
15100.0,245,1,217.2,64,7,United Kingdom
15101.0,59,4,1160.41,435,48,United Kingdom
15102.0,74,2,554.67,339,26,United Kingdom
15105.0,170,1,330.38,184,20,United Kingdom
15109.0,123,2,498.15000000000003,127,18,United Kingdom
15110.0,29,1,301.65000000000003,49,10,United Kingdom
15111.0,136,1,286.81,163,17,United Kingdom
15112.0,155,1,209.4,72,7,United Kingdom
15115.0,276,1,191.74,88,14,United Kingdom
15117.0,178,2,359.69,405,24,United Kingdom
15122.0,3,6,2351.34,962,81,United Kingdom
15123.0,177,1,456.65999999999997,342,24,United Kingdom
15124.0,20,2,266.63,229,16,United Kingdom
15125.0,23,9,5496.39,2240,72,United Kingdom
15126.0,80,2,449.49,273,25,United Kingdom
15127.0,63,1,304.97,213,12,United Kingdom
15129.0,0,9,2552.95,1719,47,United Kingdom
15133.0,64,1,518.78,140,13,United Kingdom
15135.0,100,1,166.63,41,11,United Kingdom
15137.0,64,2,823.4,596,34,United Kingdom
15141.0,1,7,1388.47,1197,44,United Kingdom
15142.0,28,2,1283.06,1132,75,United Kingdom
15144.0,22,7,3457.82,1184,55,United Kingdom
15149.0,120,4,1033.81,252,44,United Kingdom
15150.0,0,3,3686.61,2525,231,United Kingdom
15151.0,53,1,969.35,149,20,United Kingdom
15152.0,245,1,518.14,290,29,United Kingdom
15154.0,22,2,1089.44,244,101,United Kingdom
15157.0,113,2,718.04,1074,27,United Kingdom
15162.0,275,1,312.9,74,12,United Kingdom
15164.0,60,4,721.43,340,143,United Kingdom
15166.0,11,1,167.16,140,12,United Kingdom
15167.0,217,1,659.43,361,119,United Kingdom
15169.0,270,1,356.17,225,48,United Kingdom
15173.0,78,5,1085.83,601,50,United Kingdom
15176.0,211,1,988.04,448,52,United Kingdom
15179.0,70,6,4084.73,2387,122,United Kingdom
15180.0,133,1,452.84000000000003,369,28,United Kingdom
15181.0,275,1,162.72,48,1,United Kingdom
15182.0,43,4,1622.2710000000002,655,54,United Kingdom
15183.0,91,3,639.93,297,33,United Kingdom
15184.0,267,1,123.19,161,11,United Kingdom
15186.0,18,3,991.7900000000001,501,22,United Kingdom
15188.0,269,1,310.43,233,23,United Kingdom
15189.0,2,2,386.88000000000005,320,7,United Kingdom
15191.0,7,3,588.05,287,33,United Kingdom
15192.0,119,2,622.07,530,35,United Kingdom
15194.0,16,7,2651.31,1895,79,United Kingdom
15196.0,270,1,149.7,66,23,United Kingdom
15197.0,272,1,117.96000000000001,60,4,United Kingdom
15198.0,161,2,207.31,129,15,United Kingdom
15199.0,8,4,1241.7,308,16,United Kingdom
15200.0,38,1,549.05,195,30,United Kingdom
15201.0,155,1,293.06,247,15,United Kingdom
15203.0,27,7,1937.45,1918,92,United Kingdom
15207.0,91,1,408.0,232,11,United Kingdom
15209.0,274,1,178.98000000000002,94,13,United Kingdom
15210.0,119,1,301.92,252,17,United Kingdom
15215.0,128,2,466.22,178,25,United Kingdom
15216.0,162,1,389.49,189,22,United Kingdom
15217.0,107,1,426.24,190,28,United Kingdom
15218.0,37,9,4568.47,2557,80,United Kingdom
15219.0,192,1,379.7,226,17,United Kingdom
15221.0,137,2,787.1500000000001,113,12,United Kingdom
15222.0,16,10,2965.91,4018,97,United Kingdom
15223.0,153,3,662.2,172,12,United Kingdom
15224.0,56,3,549.28,291,19,United Kingdom
15227.0,7,3,885.14,342,42,United Kingdom
15228.0,43,1,960.41,491,47,United Kingdom
15229.0,130,1,160.5,114,9,United Kingdom
15231.0,165,1,250.26,190,14,United Kingdom
15240.0,76,3,1482.73,933,72,United Kingdom
15241.0,114,2,848.26,908,46,United Kingdom
15244.0,210,1,280.51,67,14,United Kingdom
15245.0,17,4,1558.54,955,32,United Kingdom
15246.0,99,1,266.25,112,18,United Kingdom
15247.0,21,2,620.06,354,10,United Kingdom
15248.0,20,2,1690.38,1012,97,United Kingdom
15249.0,56,4,2142.64,1161,101,United Kingdom
15250.0,184,1,60.0,48,3,United Kingdom
15251.0,42,9,8899.51,5505,87,United Kingdom
15252.0,120,2,992.87,742,54,United Kingdom
15253.0,66,2,912.79,607,49,United Kingdom
15254.0,90,2,787.99,436,46,United Kingdom
15255.0,4,4,1400.59,1081,52,United Kingdom
15256.0,105,1,71.95,37,4,United Kingdom
15259.0,56,4,1182.3799999999999,631,50,United Kingdom
15260.0,6,17,5317.05,2516,135,United Kingdom
15262.0,32,1,127.07,81,9,United Kingdom
15264.0,74,1,454.66,178,32,United Kingdom
15265.0,148,2,1839.52,958,109,United Kingdom
15266.0,230,2,292.2,68,10,United Kingdom
15268.0,22,3,961.9000000000001,428,21,United Kingdom
15270.0,162,8,3471.7200000000003,1266,17,United Kingdom
15271.0,1,3,933.42,530,189,United Kingdom
15272.0,57,3,1029.59,284,178,United Kingdom
15273.0,143,1,228.96,216,1,United Kingdom
15278.0,105,4,496.15999999999997,458,29,United Kingdom
15279.0,52,3,982.16,446,47,United Kingdom
15280.0,32,2,284.4,353,39,United Kingdom
15282.0,114,1,348.59,395,27,United Kingdom
15283.0,31,2,114.43,25,8,United Kingdom
15284.0,44,1,24.75,5,1,United Kingdom
15287.0,281,1,58.2,55,4,United Kingdom
15288.0,139,2,766.46,365,44,United Kingdom
15289.0,2,2,653.3100000000001,619,33,United Kingdom
15290.0,8,5,1522.54,1242,24,United Kingdom
15291.0,53,18,6082.26,1434,57,United Kingdom
15293.0,209,1,247.5,178,19,United Kingdom
15295.0,198,1,207.04,139,50,United Kingdom
15296.0,28,4,5483.31,3128,231,United Kingdom
15298.0,9,9,3359.05,2333,126,United Kingdom
15299.0,240,1,731.52,192,1,United Kingdom
15302.0,274,1,308.0,102,15,United Kingdom
15303.0,109,2,650.16,266,36,United Kingdom
15305.0,99,1,93.6,40,5,United Kingdom
15306.0,44,6,2310.38,2264,80,United Kingdom
15309.0,154,4,797.96,440,49,United Kingdom
15310.0,22,1,1634.64,1476,45,United Kingdom
15311.0,2,87,45169.29,26490,506,United Kingdom
15312.0,125,5,1414.89,737,61,United Kingdom
15317.0,221,1,129.75,45,5,United Kingdom
15321.0,107,8,3005.91,1988,152,United Kingdom
15322.0,20,1,711.18,555,41,United Kingdom
15323.0,106,3,434.6,188,29,United Kingdom
15324.0,245,1,140.22000000000003,74,8,United Kingdom
15325.0,17,5,966.0600000000001,773,82,United Kingdom
15326.0,153,4,1388.81,965,78,United Kingdom
15329.0,85,5,1142.58,470,45,United Kingdom
15331.0,43,3,767.91,701,41,United Kingdom
15332.0,57,1,1706.23,971,78,Lithuania
15338.0,221,1,277.93,148,56,United Kingdom
